"Date","USD","EUR","CNY","RUB"
"06.09.2021","424.85","504.21","65.86","5.84"
"07.09.2021","426.26","505.54","66.02","5.84"
"08.09.2021","425.47","504.82","65.83","5.81"
"09.09.2021","426.38","503.73","66.06","5.81"
"10.09.2021","426.13","504.2","66.05","5.83"
"11.09.2021","426.52","504.79","66.24","5.86"
"12.09.2021","426.52","504.79","66.24","5.86"
"13.09.2021","426.52","504.79","66.24","5.86"
"14.09.2021","425.99","502.2","66","5.84"
"15.09.2021","425.82","503.02","66.08","5.84"
"16.09.2021","426.39","504.16","66.28","5.87"
"17.09.2021","424.92","500.09","65.92","5.87"
"18.09.2021","425.3","501.05","65.88","5.85"
"19.09.2021","425.3","501.05","65.88","5.85"
"20.09.2021","425.3","501.05","65.88","5.85"
"21.09.2021","425.73","498.32","65.85","5.8"
"22.09.2021","425.85","499.78","65.87","5.82"
"23.09.2021","425.75","499.32","65.88","5.85"
"24.09.2021","425.02","498.17","65.85","5.85"
"25.09.2021","423.91","497.37","65.59","5.82"
"26.09.2021","423.91","497.37","65.59","5.82"
"27.09.2021","423.91","497.37","65.59","5.82"
"28.09.2021","423.95","495.81","65.6","5.84"
"29.09.2021","423.91","495","65.64","5.83"
"30.09.2021","425.67","496.42","65.87","5.85"
"01.10.2021","425.7","493.64","65.92","5.85"
"02.10.2021","425.94","493.2","66.09","5.83"
"03.10.2021","425.94","493.2","66.09","5.83"
"04.10.2021","425.94","493.2","66.09","5.83"
"05.10.2021","425.68","494.09","66.05","5.84"
"06.10.2021","424.64","492.67","65.88","5.85"
"07.10.2021","424.82","490.28","65.91","5.85"
"08.10.2021","425.86","492.25","66.07","5.9"
"09.10.2021","424.81","491.34","65.93","5.9"
"10.10.2021","424.81","491.34","65.93","5.9"
"11.10.2021","424.81","491.34","65.93","5.9"
"12.10.2021","424.53","490.46","65.85","5.93"
"13.10.2021","425.22","491.47","65.91","5.92"
"14.10.2021","426.15","492.42","66.14","5.94"
"15.10.2021","425.77","494.28","66.14","5.95"
"16.10.2021","425.78","494.08","66.23","5.98"
"17.10.2021","425.78","494.08","66.23","5.98"
"18.10.2021","425.78","494.08","66.23","5.98"
"19.10.2021","425.37","492.66","66.15","5.97"
"20.10.2021","426.14","497.05","66.69","6.02"
"21.10.2021","425.95","495.12","66.6","6"
"22.10.2021","425.71","495.53","66.56","5.99"
"23.10.2021","426.32","496.24","66.74","6.04"
"24.10.2021","426.32","496.24","66.74","6.04"
"25.10.2021","426.32","496.24","66.74","6.04"
"26.10.2021","425.07","494.14","66.55","6.06"
"27.10.2021","425.48","494.2","66.67","6.14"
"28.10.2021","426.01","493.75","66.62","6.05"
"29.10.2021","427.57","495.64","66.83","6.08"
"30.10.2021","427.11","497.5","66.77","6.05"
"31.10.2021","427.11","497.5","66.77","6.05"
"01.11.2021","427.11","497.5","66.77","6.05"
"02.11.2021","427.81","494.93","66.88","6.04"
"03.11.2021","427.59","495.92","66.86","5.94"
"04.11.2021","428.39","496.59","66.99","5.97"
"05.11.2021","429.5","496.2","67.13","6"
"06.11.2021","429.82","496.01","67.15","6"
"07.11.2021","429.82","496.01","67.15","6"
"08.11.2021","429.82","496.01","67.15","6"
"09.11.2021","428.67","495.5","67.03","6"
"10.11.2021","429.22","497.59","67.17","6.05"
"11.11.2021","428.51","496.13","67.06","6.06"
"12.11.2021","429.29","492.1","67.06","6.04"
"13.11.2021","429.59","491.49","67.37","5.96"
"14.11.2021","429.59","491.49","67.37","5.96"
"15.11.2021","429.59","491.49","67.37","5.96"
"16.11.2021","429.99","492.25","67.37","5.94"
"17.11.2021","429.68","488.16","67.31","5.92"
"18.11.2021","430.74","487.17","67.5","5.92"
"19.11.2021","431.6","489","67.61","5.92"
"20.11.2021","430.43","486.39","67.42","5.87"
"21.11.2021","430.43","486.39","67.42","5.87"
"22.11.2021","430.43","486.39","67.42","5.87"
"23.11.2021","431.58","486.78","67.63","5.83"
"24.11.2021","432.15","486.56","67.66","5.77"
"25.11.2021","429.73","481.6","67.28","5.76"
"26.11.2021","429.84","482.32","67.32","5.77"
"27.11.2021","431.07","485.51","67.47","5.69"
"28.11.2021","431.07","485.51","67.47","5.69"
"29.11.2021","431.07","485.51","67.47","5.69"
"30.11.2021","433.74","489.52","67.97","5.78"
"01.12.2021","434.16","493.29","68.15","5.81"
"02.12.2021","434.16","493.29","68.15","5.81"
"03.12.2021","435.76","493.41","68.37","5.89"
"04.12.2021","436.29","492.83","68.48","5.92"
"05.12.2021","436.29","492.83","68.48","5.92"
"06.12.2021","436.29","492.83","68.48","5.92"
"07.12.2021","435.85","492.38","68.36","5.92"
"08.12.2021","434.6","489.92","68.28","5.85"
"09.12.2021","434.46","490.29","68.41","5.9"
"10.12.2021","433.39","490.51","68.29","5.88"
"11.12.2021","434.4","490.09","68.22","5.91"
"12.12.2021","434.4","490.09","68.22","5.91"
"13.12.2021","434.4","490.09","68.22","5.91"
"14.12.2021","433.53","488.46","68.13","5.9"
"15.12.2021","434.84","491.37","68.35","5.91"
"16.12.2021","435.54","490.85","68.42","5.9"
"17.12.2021","435.54","490.85","68.42","5.9"
"18.12.2021","435.54","490.85","68.42","5.9"
"19.12.2021","435.54","490.85","68.42","5.9"
"20.12.2021","435.54","490.85","68.42","5.9"
"21.12.2021","436.35","491.33","68.43","5.88"
"22.12.2021","435.89","492.34","68.42","5.9"
"23.12.2021","434.87","490.58","68.26","5.89"
"24.12.2021","433.88","491.11","68.11","5.92"
"25.12.2021","432.28","490.16","67.88","5.89"
"26.12.2021","432.28","490.16","67.88","5.89"
"27.12.2021","432.28","490.16","67.88","5.89"
"28.12.2021","431.61","488.02","67.74","5.87"
"29.12.2021","431.18","488.44","67.73","5.86"
"30.12.2021","431.84","487.03","67.84","5.86"
"31.12.2021","431.67","487.79","67.73","5.77"
"01.01.2022","431.8","489.1","68","5.76"
"02.01.2022","431.8","489.1","68","5.76"
"03.01.2022","431.8","489.1","68","5.76"
"04.01.2022","431.8","489.1","68","5.76"
"05.01.2022","431.8","489.1","68","5.76"
"06.01.2022","431.81","488.16","67.85","5.7"
"07.01.2022","431.81","488.16","67.85","5.7"
"08.01.2022","431.81","488.16","67.85","5.7"
"09.01.2022","431.81","488.16","67.85","5.7"
"10.01.2022","431.81","488.16","67.85","5.7"
"11.01.2022","431.81","488.16","67.85","5.7"
"12.01.2022","431.81","488.16","67.85","5.7"
"13.01.2022","433.78","493.08","68.15","5.83"
"14.01.2022","433.69","497.4","68.23","5.81"
"15.01.2022","434.84","498.2","68.47","5.72"
"16.01.2022","434.84","498.2","68.47","5.72"
"17.01.2022","434.84","498.2","68.47","5.72"
"18.01.2022","434.58","496.46","68.47","5.68"
"19.01.2022","434.07","494.45","68.34","5.66"
"20.01.2022","434.48","492.61","68.44","5.68"
"21.01.2022","434.24","492.69","68.46","5.67"
"22.01.2022","435.1","493.27","68.63","5.69"
"23.01.2022","435.1","493.27","68.63","5.69"
"24.01.2022","435.1","493.27","68.63","5.69"
"25.01.2022","434.34","491.93","68.67","5.56"
"26.01.2022","435.2","491.17","68.77","5.54"
"27.01.2022","434.34","490.24","68.75","5.5"
"28.01.2022","434.38","486.33","68.28","5.52"
"29.01.2022","433.83","482.81","68.26","5.57"
"30.01.2022","433.83","482.81","68.26","5.57"
"31.01.2022","433.83","482.81","68.26","5.57"
"01.02.2022","433.5","484.39","68.16","5.6"
"02.02.2022","433.76","488.46","68.2","5.63"
"03.02.2022","434.11","490.28","68.25","5.69"
"04.02.2022","434.29","489.97","68.28","5.67"
"05.02.2022","432.93","496.18","68.07","5.7"
"06.02.2022","432.93","496.18","68.07","5.7"
"07.02.2022","432.93","496.18","68.07","5.7"
"08.02.2022","431.37","492.67","67.83","5.71"
"09.02.2022","428.5","488.7","67.35","5.69"
"10.02.2022","426.31","487.02","67.01","5.7"
"11.02.2022","425.76","487.24","66.97","5.7"
"12.02.2022","429.1","488.57","67.48","5.72"
"13.02.2022","429.1","488.57","67.48","5.72"
"14.02.2022","429.1","488.57","67.48","5.72"
"15.02.2022","431.38","487.89","67.85","5.58"
"16.02.2022","430.84","488.7","67.88","5.7"
"17.02.2022","427.84","486.71","67.55","5.69"
"18.02.2022","428.52","486.93","67.62","5.64"
"19.02.2022","428.32","486.96","67.71","5.65"
"20.02.2022","428.32","486.96","67.71","5.65"
"21.02.2022","428.32","486.96","67.71","5.65"
"22.02.2022","428.54","486.82","67.65","5.57"
"23.02.2022","433.39","490.55","68.43","5.43"
"24.02.2022","437.22","496.59","69.24","5.5"
"25.02.2022","465.99","522.51","73.73","5.53"
"26.02.2022","467.09","522.21","73.97","5.66"
"27.02.2022","467.09","522.21","73.97","5.66"
"28.02.2022","467.09","522.21","73.97","5.66"
"01.03.2022","495","553.46","78.52","4.95"
"02.03.2022","487.75","545.99","77.26","5.17"
"03.03.2022","490.43","543.49","77.67","4.49"
"04.03.2022","492.28","545.2","77.89","4.22"
"05.03.2022","499.2","549.87","79.04","4.54"
"06.03.2022","503.3","549.91","79.65","4.16"
"07.03.2022","503.3","549.91","79.65","4.16"
"08.03.2022","503.3","549.91","79.65","4.16"
"09.03.2022","503.3","549.91","79.65","4.16"
"10.03.2022","510","559.27","80.76","3.98"
"11.03.2022","509.8","562.87","80.64","4.29"
"12.03.2022","510.79","560.18","80.71","4.42"
"13.03.2022","510.79","560.18","80.71","4.42"
"14.03.2022","510.79","560.18","80.71","4.42"
"15.03.2022","511.71","561.96","80.53","4.54"
"16.03.2022","512.19","563.56","80.43","4.57"
"17.03.2022","508.94","559.02","80.21","4.73"
"18.03.2022","506.14","558.83","79.77","4.9"
"19.03.2022","505.22","558.72","79.41","4.9"
"20.03.2022","505.22","558.72","79.41","4.9"
"21.03.2022","505.22","558.72","79.41","4.9"
"22.03.2022","505.22","558.72","79.41","4.9"
"23.03.2022","505.22","558.72","79.41","4.9"
"24.03.2022","505.22","558.72","79.41","4.9"
"25.03.2022","495.43","544.53","77.81","5.15"
"26.03.2022","494.16","543.77","77.67","5.04"
"27.03.2022","494.16","543.77","77.67","5.04"
"28.03.2022","494.16","543.77","77.67","5.04"
"29.03.2022","484.49","531.87","76.12","4.97"
"30.03.2022","471.3","520.13","74.05","5.3"
"31.03.2022","458.2","510.57","72.15","5.49"
"01.04.2022","466.31","517.98","73.53","5.7"
"02.04.2022","472.56","522.37","74.33","5.8"
"03.04.2022","472.56","522.37","74.33","5.8"
"04.04.2022","472.56","522.37","74.33","5.8"
"05.04.2022","472.76","520.41","74.3","5.68"
"06.04.2022","462.91","508.14","72.76","5.6"
"07.04.2022","462.22","504.33","72.7","5.54"
"08.04.2022","458.87","499.76","72.16","6.02"
"09.04.2022","446.89","485.68","70.28","5.91"
"10.04.2022","446.89","485.68","70.28","5.91"
"11.04.2022","446.89","485.68","70.28","5.91"
"12.04.2022","449.53","491.02","70.6","5.71"
"13.04.2022","449.74","488.91","70.61","5.39"
"14.04.2022","450.17","487.67","70.74","5.67"
"15.04.2022","448.19","489.06","70.34","5.47"
"16.04.2022","454.27","491.25","71.33","5.74"
"17.04.2022","454.27","491.25","71.33","5.74"
"18.04.2022","454.27","491.25","71.33","5.74"
"19.04.2022","449.85","485.43","70.69","5.71"
"20.04.2022","443.57","478.88","69.52","5.67"
"21.04.2022","444.03","481.91","69.32","5.47"
"22.04.2022","444.04","484.54","68.89","5.76"
"23.04.2022","443.99","479.69","68.37","5.67"
"24.04.2022","443.99","479.69","68.37","5.67"
"25.04.2022","443.99","479.69","68.37","5.67"
"26.04.2022","448.26","480.94","68.29","6.06"
"27.04.2022","453.53","484.51","69.29","6.13"
"28.04.2022","449.55","477.11","68.62","6.1"
"29.04.2022","448.49","471.72","67.85","6.36"
"30.04.2022","446.38","472.09","67.76","6.33"
"01.05.2022","446.38","472.09","67.76","6.33"
"02.05.2022","446.38","472.09","67.76","6.33"
"03.05.2022","446.38","472.09","67.76","6.33"
"04.05.2022","441.64","464.25","66.83","6.33"
"05.05.2022","436.85","459.65","66.11","6.57"
"06.05.2022","427.8","453.3","64.66","6.79"
"07.05.2022","434.47","459.19","65.13","6.58"
"08.05.2022","434.47","459.19","65.13","6.58"
"09.05.2022","434.47","459.19","65.13","6.58"
"10.05.2022","434.47","459.19","65.13","6.58"
"11.05.2022","434.47","459.19","65.13","6.58"
"12.05.2022","442.61","467.44","65.85","6.74"
"13.05.2022","434.76","453.37","64.1","6.91"
"14.05.2022","427.84","443.8","63.02","6.67"
"15.05.2022","427.84","443.8","63.02","6.67"
"16.05.2022","427.84","443.8","63.02","6.67"
"17.05.2022","429.57","447.35","63.23","6.94"
"18.05.2022","432.79","453.35","64.14","6.73"
"19.05.2022","432.69","455.32","64.21","6.81"
"20.05.2022","431.41","452.94","63.83","6.92"
"21.05.2022","425.02","450.1","63.75","7.17"
"22.05.2022","425.02","450.1","63.75","7.17"
"23.05.2022","425.02","450.1","63.75","7.17"
"24.05.2022","424.84","453.6","63.91","7.3"
"25.05.2022","416.91","446.47","62.53","7.34"
"26.05.2022","415.12","443.06","62.21","7.41"
"27.05.2022","422.01","452.06","62.72","6.75"
"28.05.2022","433.3","464.19","64.56","6.48"
"29.05.2022","433.3","464.19","64.56","6.48"
"30.05.2022","433.3","464.19","64.56","6.48"
"31.05.2022","427.39","460.04","64.19","6.81"
"01.06.2022","414.67","444.65","62.3","6.78"
"02.06.2022","424.62","455.41","63.52","6.94"
"03.06.2022","432.78","462.51","64.92","7.04"
"04.06.2022","431.95","464.13","64.86","6.98"
"05.06.2022","431.95","464.13","64.86","6.98"
"06.06.2022","431.95","464.13","64.86","6.98"
"07.06.2022","431.88","464.01","65.02","7.09"
"08.06.2022","429.41","458.48","64.41","7.04"
"09.06.2022","433.45","463.88","64.83","7.2"
"10.06.2022","434.51","465.71","65.18","7.45"
"11.06.2022","435.76","461.69","65.15","7.54"
"12.06.2022","435.76","461.69","65.15","7.54"
"13.06.2022","435.76","461.69","65.15","7.54"
"14.06.2022","436.18","456.29","64.82","7.65"
"15.06.2022","435.92","454.84","64.76","7.65"
"16.06.2022","438.43","459.96","65.29","7.74"
"17.06.2022","442.17","460.21","65.86","7.8"
"18.06.2022","446.87","469.97","66.67","7.91"
"19.06.2022","446.87","469.97","66.67","7.91"
"20.06.2022","446.87","469.97","66.67","7.91"
"21.06.2022","443.26","466.84","66.32","7.91"
"22.06.2022","447.93","473.28","66.91","8.22"
"23.06.2022","454.11","477.68","67.68","8.54"
"24.06.2022","464.81","488.79","69.3","8.76"
"25.06.2022","470.9","496.94","70.33","8.83"
"26.06.2022","470.9","496.94","70.33","8.83"
"27.06.2022","470.9","496.94","70.33","8.83"
"28.06.2022","460.95","487.18","68.91","8.66"
"29.06.2022","456.05","482.68","68.21","8.61"
"30.06.2022","465.08","488.75","69.43","9.1"
"01.07.2022","470.34","490.47","70.25","8.98"
"02.07.2022","466.44","487.71","69.65","8.56"
"03.07.2022","466.44","487.71","69.65","8.56"
"04.07.2022","466.44","487.71","69.65","8.56"
"05.07.2022","464.16","484.68","69.38","8.42"
"06.07.2022","469.26","483.06","69.99","8.04"
"07.07.2022","469.26","483.06","69.99","8.04"
"08.07.2022","477.24","486.78","71.2","7.55"
"09.07.2022","474.92","480.52","70.88","7.72"
"10.07.2022","474.92","480.52","70.88","7.72"
"11.07.2022","474.92","480.52","70.88","7.72"
"12.07.2022","464.85","469.59","69.3","7.55"
"13.07.2022","473.38","473.71","70.41","8.05"
"14.07.2022","475.91","477.58","70.79","8.15"
"15.07.2022","478.39","480.49","70.97","8.21"
"16.07.2022","480.37","482.15","71.1","8.35"
"17.07.2022","480.37","482.15","71.1","8.35"
"18.07.2022","480.37","482.15","71.1","8.35"
"19.07.2022","484.18","491.64","71.91","8.57"
"20.07.2022","480.36","491.89","71.26","8.69"
"21.07.2022","481.2","493.23","71.28","8.77"
"22.07.2022","482.04","490.76","71.23","8.24"
"23.07.2022","483.88","491.57","71.54","8.37"
"24.07.2022","483.88","491.57","71.54","8.37"
"25.07.2022","483.88","491.57","71.54","8.37"
"26.07.2022","475.92","487.2","70.57","8.2"
"27.07.2022","479.83","488.23","70.97","8.21"
"28.07.2022","480.16","486.93","71.12","7.94"
"29.07.2022","478.78","486.01","70.96","7.97"
"30.07.2022","477.09","486.73","70.83","7.75"
"31.07.2022","477.09","486.73","70.83","7.75"
"01.08.2022","477.09","486.73","70.83","7.75"
"02.08.2022","479.51","492.12","71.02","7.69"
"03.08.2022","475.79","487.02","70.41","7.92"
"04.08.2022","476.27","485.08","70.53","8.21"
"05.08.2022","476.18","485.08","70.46","7.92"
"06.08.2022","477.98","488.93","70.82","7.93"
"07.08.2022","477.98","488.93","70.82","7.93"
"08.08.2022","477.98","488.93","70.82","7.93"
"09.08.2022","476.62","485.53","70.49","7.96"
"10.08.2022","478.39","489.68","70.86","7.95"
"11.08.2022","478.01","488.81","70.76","7.91"
"12.08.2022","477.67","493.67","70.88","7.89"
"13.08.2022","476.01","490.15","70.64","7.81"
"14.08.2022","476.01","490.15","70.64","7.81"
"15.08.2022","476.01","490.15","70.64","7.81"
"16.08.2022","476.18","485.56","70.34","7.76"
"17.08.2022","476.58","482.92","70.22","7.77"
"18.08.2022","476.2","484.72","70.25","7.86"
"19.08.2022","475.94","483.98","70.09","7.94"
"20.08.2022","476.43","479.86","70","8.07"
"21.08.2022","476.43","479.86","70","8.07"
"22.08.2022","476.43","479.86","70","8.07"
"23.08.2022","473.99","474.56","69.32","7.94"
"24.08.2022","470.45","467.06","68.7","7.85"
"25.08.2022","461.98","459.62","67.3","7.7"
"26.08.2022","465.05","464.91","67.91","7.79"
"27.08.2022","472.2","472.29","68.81","7.86"
"28.08.2022","468.1","466.27","68.12","7.89"
"29.08.2022","468.1","466.27","68.12","7.89"
"30.08.2022","468.1","466.27","68.12","7.89"
"31.08.2022","468.1","466.27","68.12","7.89"
"01.09.2022","472.21","471.22","68.46","7.84"
"02.09.2022","471.43","472.7","68.34","7.82"
"03.09.2022","472.47","472.66","68.41","7.84"
"04.09.2022","472.47","472.66","68.41","7.84"
"05.09.2022","472.47","472.66","68.41","7.84"
"06.09.2022","472.63","468.9","68.18","7.72"
"07.09.2022","472.47","470.2","67.89","7.79"
"08.09.2022","473.1","468.7","67.84","7.74"
"09.09.2022","477.46","477.27","68.63","7.87"
"10.09.2022","473.35","477.37","68.39","7.84"
"11.09.2022","473.35","477.37","68.39","7.84"
"12.09.2022","473.35","477.37","68.39","7.84"
"13.09.2022","471.99","478.83","68.17","7.81"
"14.09.2022","473.45","481.21","68.3","7.89"
"15.09.2022","473.91","474.29","68.1","7.94"
"16.09.2022","474.19","473.81","67.95","7.96"
"17.09.2022","477.12","475.45","68.03","7.95"
"18.09.2022","477.12","475.45","68.03","7.95"
"19.09.2022","477.12","475.45","68.03","7.95"
"20.09.2022","477.54","476.11","68.05","7.95"
"21.09.2022","478.26","478.59","68.18","7.97"
"22.09.2022","477.73","474.19","67.84","7.88"
"23.09.2022","481.29","474.31","68.01","8.03"
"24.09.2022","479.42","467.91","67.35","8.21"
"25.09.2022","479.42","467.91","67.35","8.21"
"26.09.2022","479.42","467.91","67.35","8.21"
"27.09.2022","477.37","460.38","66.64","8.27"
"28.09.2022","478.9","459.98","66.82","8.24"
"29.09.2022","479.39","457.43","66.18","8.21"
"30.09.2022","476.89","462.2","66.64","8.31"
"01.10.2022","476.71","467.03","67.1","8.36"
"02.10.2022","476.71","467.03","67.1","8.36"
"03.10.2022","476.71","467.03","67.1","8.36"
"04.10.2022","475.51","464.15","66.85","8.2"
"05.10.2022","472.68","466.91","66.45","8.01"
"06.10.2022","470.06","466.68","66.08","7.91"
"07.10.2022","468.75","463.41","65.9","7.77"
"08.10.2022","472.04","462.84","66.36","7.7"
"09.10.2022","472.04","462.84","66.36","7.7"
"10.10.2022","472.04","462.84","66.36","7.7"
"11.10.2022","473.38","459.42","66.24","7.62"
"12.10.2022","474.95","460.65","66.2","7.44"
"13.10.2022","477.89","463.89","66.67","7.49"
"14.10.2022","479.32","466.14","66.69","7.57"
"15.10.2022","476.89","463.92","66.24","7.57"
"16.10.2022","476.89","463.92","66.24","7.57"
"17.10.2022","476.89","463.92","66.24","7.57"
"18.10.2022","472.92","461.24","65.67","7.68"
"19.10.2022","472.88","465.12","65.69","7.66"
"20.10.2022","470.13","461.53","65.08","7.64"
"21.10.2022","468.27","458.01","64.8","7.6"
"22.10.2022","470.6","458.27","64.97","7.67"
"23.10.2022","472.93","466.31","65.32","7.8"
"24.10.2022","472.93","466.31","65.32","7.8"
"25.10.2022","472.93","466.31","65.32","7.8"
"26.10.2022","472.93","466.31","65.32","7.8"
"27.10.2022","471.32","472.55","65.68","7.67"
"28.10.2022","465.36","467.08","64.32","7.59"
"29.10.2022","467","464.76","64.36","7.58"
"30.10.2022","467","464.76","64.36","7.58"
"31.10.2022","467","464.76","64.36","7.58"
"01.11.2022","468.35","465.73","64.18","7.6"
"02.11.2022","466.22","463.05","64.06","7.61"
"03.11.2022","460.56","456.09","63.3","7.47"
"04.11.2022","463.6","452.1","63.38","7.47"
"05.11.2022","464.45","453.86","64","7.49"
"06.11.2022","464.45","453.86","64","7.49"
"07.11.2022","464.45","453.86","64","7.49"
"08.11.2022","464.4","463.7","64.26","7.59"
"09.11.2022","464.01","464.01","63.94","7.61"
"10.11.2022","465.58","467.72","64.3","7.62"
"11.11.2022","469.42","467.68","64.77","7.68"
"12.11.2022","462.01","474.44","64.81","7.67"
"13.11.2022","462.01","474.44","64.81","7.67"
"14.11.2022","462.01","474.44","64.81","7.67"
"15.11.2022","459.74","474.08","65.19","7.61"
"16.11.2022","460.99","479.43","65.49","7.64"
"17.11.2022","459.35","478.6","64.88","7.61"
"18.11.2022","459.05","475.67","64.29","7.61"
"19.11.2022","459.04","476.44","64.51","7.61"
"20.11.2022","459.04","476.44","64.51","7.61"
"21.11.2022","459.04","476.44","64.51","7.61"
"22.11.2022","463.55","473.93","64.68","7.64"
"23.11.2022","462.75","475.15","64.87","7.64"
"24.11.2022","462.65","477.55","64.67","7.64"
"25.11.2022","465.95","485.43","65.28","7.72"
"26.11.2022","465.38","483.58","64.95","7.69"
"27.11.2022","465.38","483.58","64.95","7.69"
"28.11.2022","465.38","483.58","64.95","7.69"
"29.11.2022","467.99","488.82","65.06","7.7"
"30.11.2022","468.43","485.43","65.35","7.67"
"01.12.2022","468.9","485.64","66.1","7.7"
"02.12.2022","468.45","489.06","66.09","7.66"
"03.12.2022","468.98","493.74","66.79","7.59"
"04.12.2022","468.98","493.74","66.79","7.59"
"05.12.2022","468.98","493.74","66.79","7.59"
"06.12.2022","469.17","495.07","67.46","7.56"
"07.12.2022","472.33","495.57","67.57","7.5"
"08.12.2022","473.54","496.13","67.84","7.53"
"09.12.2022","472.17","495.5","67.74","7.57"
"10.12.2022","472.14","498.39","67.93","7.65"
"11.12.2022","472.14","498.39","67.93","7.65"
"12.12.2022","472.14","498.39","67.93","7.65"
"13.12.2022","469.93","496.15","67.39","7.49"
"14.12.2022","469.35","494.79","67.25","7.44"
"15.12.2022","468.52","499.49","67.45","7.4"
"16.12.2022","468.56","497.56","67.18","7.3"
"17.12.2022","468.56","497.56","67.18","7.3"
"18.12.2022","468.56","497.56","67.18","7.3"
"19.12.2022","468.56","497.56","67.18","7.3"
"20.12.2022","468.24","497.18","67.18","7.05"
"21.12.2022","469.18","499.07","67.39","6.8"
"22.12.2022","470.28","499.16","67.44","6.66"
"23.12.2022","466.98","497.15","66.93","6.48"
"24.12.2022","461.97","490.1","66.15","6.81"
"25.12.2022","461.97","490.1","66.15","6.81"
"26.12.2022","461.97","490.1","66.15","6.81"
"27.12.2022","461.1","489.73","66.25","6.74"
"28.12.2022","460.62","490.88","66.18","6.58"
"29.12.2022","461.23","490.52","66.14","6.49"
"30.12.2022","460.98","491.22","66.21","6.43"
"31.12.2022","462.65","492.86","66.73","6.43"
"01.01.2023","462.65","492.86","66.73","6.43"
"02.01.2023","462.65","492.86","66.73","6.43"
"03.01.2023","462.65","492.86","66.73","6.43"
"04.01.2023","462.65","492.86","66.73","6.43"
"05.01.2023","465.39","493.78","67.66","6.53"
"06.01.2023","465.93","494.91","67.8","6.53"
"07.01.2023","463.31","486.94","67.52","6.45"
"08.01.2023","463.31","486.94","67.52","6.45"
"09.01.2023","463.31","486.94","67.52","6.45"
"10.01.2023","462.49","493.52","68.21","6.65"
"11.01.2023","461.84","496.2","68.18","6.65"
"12.01.2023","462.2","496.45","68.28","6.69"
"13.01.2023","462.58","497.92","68.62","6.83"
"14.01.2023","462.29","501.21","68.83","6.87"
"15.01.2023","462.29","501.21","68.83","6.87"
"16.01.2023","462.29","501.21","68.83","6.87"
"17.01.2023","462.69","500.63","68.78","6.76"
"18.01.2023","464.09","502.01","68.5","6.77"
"19.01.2023","464.34","504.64","68.78","6.76"
"20.01.2023","462.77","501.04","68.22","6.73"
"21.01.2023","462.55","500.85","68.2","6.74"
"22.01.2023","462.55","500.85","68.2","6.74"
"23.01.2023","462.55","500.85","68.2","6.74"
"24.01.2023","462.04","504.09","68.12","6.74"
"25.01.2023","461.88","501.56","68.1","6.72"
"26.01.2023","461.41","502.06","68.03","6.7"
"27.01.2023","461.37","502.62","68.02","6.69"
"28.01.2023","460.43","501.04","67.89","6.65"
"29.01.2023","460.43","501.04","67.89","6.65"
"30.01.2023","460.43","501.04","67.89","6.65"
"31.01.2023","459.92","501.31","68.09","6.62"
"01.02.2023","460.51","498.69","68.18","6.53"
"02.02.2023","460.87","501.56","68.36","6.57"
"03.02.2023","459.92","505.77","68.41","6.57"
"04.02.2023","458.69","501.3","68.04","6.52"
"05.02.2023","458.69","501.3","68.04","6.52"
"06.02.2023","458.69","501.3","68.04","6.52"
"07.02.2023","457.7","492.81","67.49","6.49"
"08.02.2023","456.98","489.43","67.33","6.45"
"09.02.2023","455.65","489.96","67.18","6.36"
"10.02.2023","452.39","486.82","66.75","6.22"
"11.02.2023","450.79","482.57","66.25","6.19"
"12.02.2023","450.79","482.57","66.25","6.19"
"13.02.2023","450.79","482.57","66.25","6.19"
"14.02.2023","452.43","483.06","66.26","6.14"
"15.02.2023","451.17","485.41","66.23","6.11"
"16.02.2023","447.29","479.72","65.38","6.02"
"17.02.2023","444.09","475.09","64.78","5.95"
"18.02.2023","444.23","472.48","64.54","5.96"
"19.02.2023","444.23","472.48","64.54","5.96"
"20.02.2023","444.23","472.48","64.54","5.96"
"21.02.2023","447.68","478.03","65.26","6.05"
"22.02.2023","445.65","475.2","64.84","5.98"
"23.02.2023","446.6","475","64.78","5.96"
"24.02.2023","449.22","475.68","65.12","5.99"
"25.02.2023","447.73","473.88","64.54","5.93"
"26.02.2023","447.73","473.88","64.54","5.93"
"27.02.2023","447.73","473.88","64.54","5.93"
"28.02.2023","449.14","473.8","64.52","5.96"
"01.03.2023","445.82","472.75","64.28","5.96"
"02.03.2023","442.11","470.41","64.28","5.88"
"03.03.2023","435.69","462.88","63.17","5.78"
"04.03.2023","431.08","457.29","62.45","5.72"
"05.03.2023","431.08","457.29","62.45","5.72"
"06.03.2023","431.08","457.29","62.45","5.72"
"07.03.2023","432.83","460.06","62.46","5.75"
"08.03.2023","438.57","467.34","63.25","5.81"
"09.03.2023","438.57","467.34","63.25","5.81"
"10.03.2023","441.12","465.6","63.38","5.82"
"11.03.2023","445.98","471.85","64.09","5.87"
"12.03.2023","445.98","471.85","64.09","5.87"
"13.03.2023","445.98","471.85","64.09","5.87"
"14.03.2023","456.66","487.12","66.25","6.04"
"15.03.2023","458.22","490.75","66.6","6.09"
"16.03.2023","464.79","496.21","67.34","6.14"
"17.03.2023","466.15","494.82","67.57","6.1"
"18.03.2023","460.79","490.51","66.91","6.02"
"19.03.2023","460.79","490.51","66.91","6.02"
"20.03.2023","460.79","490.51","66.91","6.02"
